customer_id,area,time_of_day,plan_type,tenure_months,latency_ms,packet_loss_percent,churn_flag
3965,Yelahanka,Morning,Premium,1,158.5471774814537,0.44627727213373003,1
3966,Electronic City,Afternoon,Basic,6,126.94555843786179,6.830914714278549,1
3967,Rajajinagar,Night,Basic,4,188.41770314675873,2.6356809456458694,1
3968,Electronic City,Morning,Basic,5,85.4710739974486,4.858756115173051,0
3969,Rajajinagar,Afternoon,Standard,3,65.99753701321512,1.1046671842198106,0
3970,Yelahanka,Afternoon,Premium,1,107.3788671991199,5.221840078747841,1
3971,Yelahanka,Afternoon,Standard,6,89.16179725357011,0.0,1
3972,Whitefield,Evening,Basic,2,142.78647692146487,1.7421441493773928,0
3973,Koramangala,Morning,Premium,3,120.01299991068078,7.387656974265289,0
3974,HSR Layout,Morning,Premium,4,75.0634808618779,2.3495650358084577,0
3975,Electronic City,Afternoon,Basic,2,74.12039655962275,3.48151721575048,0
3976,Indiranagar,Night,Premium,4,149.14490099739,0.0,1
3977,Rajajinagar,Morning,Standard,2,185.03962831088376,7.383568209339808,1
3978,Indiranagar,Evening,Basic,5,104.71339810403481,3.3581697978198615,0
3979,Koramangala,Night,Basic,4,135.63298695451124,7.300140096974329,0
3980,Rajajinagar,Night,Basic,2,107.89354384489621,2.2820803071455162,0
3981,Electronic City,Night,Basic,4,132.41515849950318,0.2976882720578624,0
3982,Whitefield,Night,Standard,3,228.11129971930427,7.531883675554338,1
3983,Indiranagar,Morning,Basic,4,264.9769191648548,4.985915389688837,1
3984,Koramangala,Afternoon,Basic,6,117.68381037977039,4.261453845377558,0
3985,Electronic City,Night,Standard,4,114.43220762195594,2.4944873739130466,1
3986,Yelahanka,Evening,Basic,2,161.60656665371587,6.9860489369513665,1
3987,Yelahanka,Evening,Standard,4,146.02671148928297,0.0,0
3988,Electronic City,Afternoon,Standard,5,174.06179850640888,6.004714060161891,0
3989,Electronic City,Morning,Standard,1,133.75682429172448,1.0126210482495335,0
3990,Electronic City,Afternoon,Premium,3,130.89609091534584,5.148464100390471,0
3991,Rajajinagar,Night,Basic,6,162.0788658387431,8.980816100886667,0
3992,Electronic City,Morning,Standard,2,152.1085045760323,3.8997518687026638,0
3993,Indiranagar,Morning,Basic,4,115.89850071424128,3.7841148149997053,1
3994,Koramangala,Night,Premium,4,146.1945986228027,2.711452952091634,0
3995,Rajajinagar,Evening,Premium,4,146.32783598937922,3.606709150614853,0
3996,Electronic City,Night,Basic,3,40.0,2.8925573199183825,0
3997,HSR Layout,Afternoon,Standard,6,137.14502198809006,4.055061122035253,0
3998,HSR Layout,Night,Basic,1,185.15492756793623,3.284740463753819,1
3999,Koramangala,Evening,Premium,5,118.07084379164088,3.5774575707385368,0
4000,Yelahanka,Night,Basic,6,102.79836013499374,2.594160957205194,1
4001,Whitefield,Afternoon,Premium,5,102.9910427291942,3.685261174660013,0
4002,Whitefield,Afternoon,Basic,6,156.42957124273818,3.9028660819440124,0
4003,Yelahanka,Evening,Standard,2,90.66373828564159,8.155891497274581,0
4004,Rajajinagar,Afternoon,Premium,1,151.902618150306,7.98068228385281,1
4005,Rajajinagar,Afternoon,Premium,1,147.94740519819925,4.8170621968757015,0
4006,Rajajinagar,Night,Basic,3,73.30668040511229,2.8890742485783374,0
4007,Whitefield,Morning,Standard,6,187.27627137049564,4.868782418114499,1
4008,HSR Layout,Afternoon,Basic,4,202.58288856637876,1.955307865214131,1
4009,Whitefield,Afternoon,Standard,1,152.57019065401218,2.614820841544091,1
4010,Indiranagar,Evening,Basic,6,141.93169795356658,4.139553656133555,0
4011,Electronic City,Evening,Basic,4,114.95803142987879,2.3411551336537095,1
4012,Rajajinagar,Night,Standard,3,116.88194254219798,2.390367540278451,0
4013,HSR Layout,Night,Basic,6,118.34833733267698,2.8361024003642674,1
4014,Koramangala,Afternoon,Standard,6,177.16577339238157,9.714692686667576,1
4015,Koramangala,Morning,Basic,2,168.6390494007083,4.432701594299919,1
4016,Electronic City,Morning,Basic,6,41.44917479318214,0.0,0
4017,HSR Layout,Night,Standard,2,65.91903114077326,4.4879830574848905,1
4018,Whitefield,Evening,Basic,4,98.58308635168015,5.142785807368919,1
4019,Whitefield,Afternoon,Basic,4,116.75247616458506,3.848882983141371,0
4020,Indiranagar,Afternoon,Standard,1,161.55591837528462,5.5238991044881605,1
4021,Indiranagar,Morning,Standard,3,113.03566578654785,2.5753849346948665,0
4022,Whitefield,Night,Standard,2,160.94780521500925,3.6371997930031026,0
4023,Koramangala,Morning,Basic,1,219.82026506571358,3.7805100405664493,1
4024,Rajajinagar,Morning,Basic,5,110.87482064142996,2.2799302241111934,0
4025,Koramangala,Night,Premium,1,94.2473134091052,1.626266693127758,0
4026,Indiranagar,Evening,Premium,4,83.64815659648899,4.193374787672036,1
4027,Electronic City,Afternoon,Basic,5,88.2660466196258,4.5736573047214115,1
4028,Whitefield,Evening,Standard,1,167.717839924518,0.0,1
4029,Indiranagar,Night,Basic,6,177.92860558504853,2.711792168392787,1
4030,Indiranagar,Night,Basic,3,171.33514423890117,3.2902403320924876,0
4031,Rajajinagar,Afternoon,Basic,2,87.53832123811821,4.454389325968541,1
4032,Whitefield,Evening,Standard,6,120.82755071890176,6.052038442901848,1
4033,Rajajinagar,Afternoon,Basic,5,120.98114925021852,3.2197617972636996,0
4034,Whitefield,Morning,Premium,3,225.8221812189932,5.452767240920561,1
4035,Rajajinagar,Morning,Standard,1,154.79961314976262,0.5577985592435031,0
4036,Koramangala,Morning,Basic,6,145.52135889838232,7.352446096512218,0
4037,Electronic City,Evening,Premium,4,153.89895976408005,3.873025207567497,0
4038,Electronic City,Morning,Basic,4,118.52786491809806,0.2355291448829253,0
4039,Whitefield,Afternoon,Standard,3,160.15165383047224,5.489524313515426,1
4040,HSR Layout,Evening,Basic,4,116.07762332221974,3.3371355664634974,0
4041,Yelahanka,Afternoon,Basic,2,211.38566291976088,8.590902991944578,1
4042,Indiranagar,Night,Basic,3,96.43131889104683,7.991199675323079,1
4043,Indiranagar,Evening,Basic,3,149.44720903651447,6.220102619074156,1
4044,Whitefield,Afternoon,Basic,4,173.52094197898452,0.0,0
4045,Rajajinagar,Afternoon,Basic,3,136.00039476083774,3.4324701831229225,1
4046,HSR Layout,Evening,Premium,1,146.35013136654325,7.173102457342454,1
4047,Koramangala,Night,Basic,5,129.94114212983234,6.101633198321875,1
4048,Rajajinagar,Evening,Basic,6,94.34475610822177,1.694119444013087,0
4049,Rajajinagar,Morning,Premium,5,226.70040238931404,3.738944145905611,1
4050,Whitefield,Morning,Standard,6,122.07111386190084,5.485738093750382,0
4051,Whitefield,Night,Standard,4,74.71742445604433,0.015340255199022046,0
4052,Indiranagar,Afternoon,Basic,2,103.8466309851878,0.23176405461531369,0
4053,Whitefield,Afternoon,Standard,2,206.43734194424525,10.0,1
4054,Whitefield,Afternoon,Basic,4,253.8564379379617,3.2305989484568136,1
4055,Whitefield,Evening,Standard,4,158.58531346964094,0.0,0
4056,Indiranagar,Evening,Premium,3,179.48672119267442,2.268454407678967,0
4057,Koramangala,Night,Standard,2,232.3232005321946,4.812732520744716,0
4058,Koramangala,Morning,Basic,5,91.95277520972208,5.988116592041754,0
4059,Yelahanka,Afternoon,Standard,4,159.61699742153064,2.353277949055519,1
4060,Yelahanka,Morning,Standard,5,231.33311943201684,1.007801630942602,1
4061,Whitefield,Evening,Standard,6,181.96208439108256,6.177747668509857,1
4062,Yelahanka,Evening,Standard,5,126.38507452288952,1.6381816911984677,0
4063,Indiranagar,Evening,Standard,2,158.08574519502395,3.367390670323159,0
4064,Koramangala,Morning,Standard,6,233.1326596880662,5.678571217550116,1
4065,Rajajinagar,Night,Premium,5,147.5696125398926,2.7853124523803343,0
4066,Koramangala,Night,Premium,3,93.81433078099045,9.015926247092835,1
4067,Koramangala,Evening,Basic,3,170.57735144153625,1.8694864235649815,0
4068,Indiranagar,Afternoon,Standard,2,94.8278394269478,3.0800701945921607,0
4069,Yelahanka,Morning,Basic,3,103.28531996773684,3.0116212163146336,0
4070,Rajajinagar,Evening,Premium,4,116.73793467315195,2.408150195206022,0
4071,Indiranagar,Morning,Basic,6,139.06951082272735,6.712069315276162,1
4072,Whitefield,Morning,Standard,2,97.72315634283959,3.1289477023905574,0
4073,Electronic City,Night,Premium,6,160.5323806795233,10.0,1
4074,Koramangala,Evening,Basic,5,122.63382217875012,4.253634659542794,0
4075,Electronic City,Night,Premium,4,180.93810893280724,4.5483855119426195,0
4076,Indiranagar,Evening,Standard,2,142.045463275481,0.08472339878054269,1
4077,Indiranagar,Morning,Basic,5,132.29853757747503,2.5536978139966875,0
4078,Indiranagar,Night,Standard,5,134.28017240284504,5.710291213092441,1
4079,Electronic City,Morning,Premium,5,212.99439054570374,5.362965590659877,0
4080,Indiranagar,Evening,Basic,5,184.12210212707404,1.3460079075595357,1
4081,Whitefield,Afternoon,Standard,5,68.56070367296243,2.847613378386625,0
4082,Indiranagar,Night,Standard,2,115.03302012396756,0.0,0
4083,HSR Layout,Night,Premium,3,144.8183650314586,2.022958495787058,0
4084,Yelahanka,Morning,Standard,5,40.0,8.319857749882352,1
4085,Electronic City,Morning,Standard,4,161.4395014816061,4.58318250260413,0
4086,HSR Layout,Afternoon,Premium,2,97.5737065362554,6.805968269222337,1
4087,Indiranagar,Night,Premium,1,103.26001840127144,0.0,0
4088,Whitefield,Evening,Standard,3,104.90522223987318,4.239562565022803,0
4089,Koramangala,Evening,Basic,4,202.94737986459896,3.7073894757622514,0
4090,Rajajinagar,Night,Basic,5,170.45976075877678,2.444563817682324,0
4091,Yelahanka,Night,Standard,2,117.4704226451021,3.423410554118458,0
4092,Rajajinagar,Night,Standard,2,111.88410918926745,2.6821500673931755,1
4093,Indiranagar,Afternoon,Basic,5,148.2372612508378,1.0852131711329838,1
4094,Yelahanka,Evening,Basic,4,219.781491038124,4.336323369486018,1
4095,Yelahanka,Evening,Standard,2,127.15321346610918,6.185234398793691,0
4096,Whitefield,Morning,Basic,6,46.85145396904048,2.045447364078454,0
4097,Yelahanka,Morning,Basic,3,148.4126665018289,2.160471305936385,1
4098,Electronic City,Night,Basic,4,153.6554115643844,6.015253645926897,1
4099,HSR Layout,Morning,Premium,5,158.4593245583897,4.122009287530856,1
4100,HSR Layout,Afternoon,Standard,4,138.1061722432546,3.128052777594853,0
4101,HSR Layout,Evening,Basic,6,146.82483914179687,4.24642304585112,0
4102,Electronic City,Evening,Basic,4,90.980349931286,9.153982055315764,0
4103,Rajajinagar,Morning,Standard,1,194.54831719260955,6.874292617859721,1
4104,Whitefield,Night,Premium,5,113.81373273577346,8.30963215514294,0
4105,Yelahanka,Morning,Standard,3,127.11051902504441,5.83943494838766,0
4106,Electronic City,Night,Basic,5,159.66538042836837,2.093747082309327,0
4107,HSR Layout,Afternoon,Standard,1,150.5962713334366,2.8950687437029785,0
4108,Indiranagar,Evening,Premium,5,218.81515272312947,2.1095043567957017,1
4109,Koramangala,Afternoon,Basic,5,205.47546080260454,5.556794503214771,1
4110,Yelahanka,Evening,Standard,3,115.33472862722493,3.2404202105476583,0
4111,Electronic City,Afternoon,Basic,1,238.9084274121946,1.9158640711359727,1
4112,Electronic City,Morning,Basic,5,187.46686309835343,3.7156798441587204,1
4113,Whitefield,Afternoon,Basic,6,146.50254740106354,0.5013796819286558,1
4114,Whitefield,Afternoon,Standard,5,106.85521193978964,6.521882878788464,1
4115,Electronic City,Morning,Basic,2,136.77562009869322,1.5840159259142563,0
4116,HSR Layout,Evening,Basic,5,44.17474369635991,6.281209689923939,1
4117,Koramangala,Evening,Basic,3,167.15838033057807,5.164876057753961,1
4118,Yelahanka,Morning,Basic,2,74.04947372300711,5.440042224995468,0
4119,Whitefield,Afternoon,Standard,6,164.40352986871474,1.1361677427824475,0
4120,Yelahanka,Afternoon,Basic,6,116.04815411088131,4.16592579966638,1
4121,HSR Layout,Afternoon,Basic,6,146.3790897839394,2.7030850654995775,1
4122,Yelahanka,Night,Premium,1,109.2013611185213,0.0,0
4123,Indiranagar,Evening,Standard,6,103.91263312934458,7.590147617455234,0
4124,Whitefield,Afternoon,Standard,4,176.7088553591575,3.7618682906008507,0
4125,HSR Layout,Evening,Basic,3,108.73216550442238,2.8735959909400206,1
4126,HSR Layout,Afternoon,Standard,1,94.90467669098194,7.43494507799007,1
4127,Koramangala,Morning,Basic,2,87.4978241217371,6.417601158590203,0
4128,Koramangala,Morning,Basic,4,182.74579012445952,10.0,1
4129,Indiranagar,Evening,Standard,1,84.03304486894909,1.6209509234234925,0
4130,HSR Layout,Evening,Premium,3,140.27100425092902,2.576132317190562,0
4131,Rajajinagar,Morning,Standard,2,250.62645889617957,8.84964245881893,1
4132,HSR Layout,Night,Basic,3,105.5828955820127,1.8595838487333305,0
4133,Koramangala,Morning,Premium,3,100.9372140571276,2.172846916152001,0
4134,Rajajinagar,Afternoon,Basic,2,194.32897915264783,3.796982823070105,1
4135,Whitefield,Night,Premium,6,80.6523107148985,8.121089463493487,0
4136,Whitefield,Morning,Basic,5,194.25231279540816,2.674093081648418,1
4137,Yelahanka,Night,Basic,3,120.95112890688581,9.694099004375916,1
4138,Electronic City,Night,Standard,6,185.14449077599278,3.9668408874471686,1
4139,Koramangala,Night,Premium,2,161.92438083159024,7.353482992977499,1
4140,Electronic City,Evening,Premium,3,168.73609064086935,3.147599636237738,0
4141,Rajajinagar,Morning,Standard,5,117.86204834351189,1.5624090361847958,0
4142,Koramangala,Evening,Standard,2,120.40277824680561,5.433736829647627,1
4143,Indiranagar,Evening,Standard,1,113.93486373014795,0.36671821978079544,0
4144,HSR Layout,Afternoon,Standard,1,206.4492705287613,0.0,1
4145,Indiranagar,Afternoon,Premium,6,140.29226271666408,5.76697885098459,0
4146,Rajajinagar,Night,Basic,1,237.438064996163,2.5685698110967126,0
4147,Koramangala,Night,Basic,4,151.57828651557082,0.5549714998458986,0
4148,Rajajinagar,Afternoon,Premium,3,130.76406121121028,2.500001441898685,0
4149,HSR Layout,Afternoon,Premium,3,129.1883715989809,5.404310438074336,1
4150,Whitefield,Morning,Basic,2,105.14209568161289,1.6484374014674565,0
4151,Whitefield,Night,Basic,4,151.21439079973786,0.0,0
4152,Rajajinagar,Night,Premium,3,135.577627475815,3.5988853300646615,0
4153,Electronic City,Afternoon,Standard,2,109.28676361079336,4.896486029787972,0
4154,Koramangala,Morning,Standard,5,137.0430271458025,6.028756766079607,0
4155,Koramangala,Afternoon,Basic,3,114.97770740236504,6.555940643561096,1
4156,Whitefield,Afternoon,Premium,6,154.34844220361617,3.6030469217167926,0
4157,Yelahanka,Evening,Basic,3,175.75468310920357,8.750845297274905,1
4158,Indiranagar,Night,Basic,5,108.627189836257,3.6922341603939772,1
4159,Yelahanka,Morning,Basic,5,117.15163122277912,3.433627657006599,0
4160,HSR Layout,Evening,Premium,3,94.79967718812065,3.276099609756361,0
4161,Indiranagar,Night,Standard,5,196.69507844664543,4.356388456218551,1
4162,Indiranagar,Afternoon,Premium,2,51.255800739012344,5.27153990925981,0
4163,Rajajinagar,Morning,Basic,3,107.07759887050335,7.48965829626424,0
4164,Whitefield,Night,Premium,3,175.45950819493717,2.6472431110814765,0
4165,Yelahanka,Afternoon,Premium,1,108.43937710642719,1.9936336424895384,0
4166,Yelahanka,Evening,Premium,6,106.60999305525023,4.352602454893553,0
4167,Whitefield,Morning,Premium,3,173.61804042073527,2.905063009410395,1
4168,Yelahanka,Night,Basic,1,40.0,1.198324122902867,0
4169,Whitefield,Evening,Standard,5,141.45645416044573,7.010268647816155,0
4170,Rajajinagar,Afternoon,Premium,6,112.49222287280253,6.931241642288054,1
4171,Electronic City,Afternoon,Premium,6,113.50799453484747,0.32772939015020786,1
4172,Indiranagar,Night,Standard,5,193.36741564773297,3.6591905528970066,0
4173,Rajajinagar,Afternoon,Basic,2,138.9742083433154,5.442548522812373,1
4174,Koramangala,Morning,Standard,1,82.29498374333986,8.804843850532196,1
4175,HSR Layout,Night,Standard,3,66.02815701527746,3.844675091798587,0
4176,Electronic City,Evening,Basic,1,136.97226914182224,6.157807650514908,0
4177,Koramangala,Night,Premium,5,71.13804459486032,3.077583371602575,0
4178,Indiranagar,Night,Basic,5,200.3098612901851,5.134683440208297,1
4179,Yelahanka,Evening,Basic,2,84.8075611325138,6.253842958212809,0
4180,Whitefield,Afternoon,Standard,6,139.38569195821378,4.8721925873196525,0
4181,Indiranagar,Evening,Standard,6,42.73934705452048,4.0666041280733465,1
4182,Rajajinagar,Morning,Basic,5,45.2337885645462,6.4190885256169725,1
4183,HSR Layout,Afternoon,Basic,1,129.51907529866656,7.418194511064087,1
4184,Rajajinagar,Night,Basic,6,299.94901048390153,4.376775581773608,1
4185,Electronic City,Afternoon,Basic,3,111.8995948631919,6.581815933518419,1
4186,Electronic City,Afternoon,Basic,3,174.52914968165956,2.597118964275329,1
4187,HSR Layout,Morning,Basic,1,115.33002687942172,3.004362035315541,1
4188,Koramangala,Afternoon,Basic,2,190.84219057955778,7.920637534369469,1
4189,Koramangala,Afternoon,Standard,3,135.41542435881846,0.0,1
4190,Electronic City,Afternoon,Premium,1,77.67724455394784,3.404118702315755,1
4191,Electronic City,Night,Standard,1,127.53138929037434,4.541617365234135,1
4192,Yelahanka,Afternoon,Standard,5,50.93125387457981,1.0918240049459156,0
4193,Whitefield,Evening,Basic,6,95.56449604228622,6.690770098910907,1
4194,Yelahanka,Afternoon,Premium,5,159.07399384373429,3.8798582102147177,0
4195,Yelahanka,Morning,Standard,6,107.26748139393368,5.783241615161941,0
4196,Koramangala,Afternoon,Standard,2,118.23480078314581,7.773715970466807,0
4197,HSR Layout,Afternoon,Basic,2,186.93289869666586,7.077088040541305,1
4198,Koramangala,Night,Basic,2,114.92319237512551,3.131298416991977,0
4199,Whitefield,Evening,Standard,1,165.61349905365282,1.1566009834238415,0
4200,Rajajinagar,Afternoon,Standard,1,110.20911419396536,2.9902906965763214,1
4201,Electronic City,Evening,Premium,5,185.82901393061502,4.391742256980397,0
4202,Electronic City,Morning,Basic,3,205.47762184583257,0.0,1
4203,Whitefield,Night,Basic,6,41.60217397432302,7.969138453744295,1
4204,Yelahanka,Evening,Standard,6,90.75112939575565,4.303350568502457,0
4205,HSR Layout,Night,Premium,2,128.226162139641,3.4155885653747036,0
4206,Electronic City,Afternoon,Basic,6,105.76723871898436,0.0,1
4207,Indiranagar,Morning,Standard,4,182.88610726809628,4.032772378648147,1
4208,Yelahanka,Night,Basic,2,150.96810030384137,4.239527004297333,0
4209,Electronic City,Afternoon,Standard,6,92.7135965722738,1.9027617901152416,1
4210,Indiranagar,Evening,Premium,5,210.87738913236507,4.744098982060026,1
4211,Whitefield,Morning,Premium,6,209.9446553998947,3.6767672450266287,1
4212,Whitefield,Morning,Basic,1,73.46726292683645,0.0,0
4213,Yelahanka,Evening,Basic,5,109.71900786830598,5.708697871183681,1
4214,Electronic City,Evening,Standard,5,181.71943836132124,10.0,1
4215,Koramangala,Morning,Basic,5,186.44110059750759,8.475699309231443,1
4216,Indiranagar,Night,Standard,4,210.18796607728228,5.229167764777554,1
4217,HSR Layout,Morning,Standard,4,263.59960177877184,4.6930045837247345,1
4218,Electronic City,Evening,Basic,6,160.9012567795494,0.23163026669676245,1
4219,HSR Layout,Night,Premium,2,203.83285363768607,4.629001271468149,1
4220,Electronic City,Afternoon,Basic,6,273.548016288818,3.266062226775463,1
4221,Koramangala,Morning,Premium,6,139.27073223827003,0.0,1
4222,Koramangala,Evening,Premium,6,100.79455470954994,3.058441964920427,0
4223,Yelahanka,Afternoon,Standard,1,152.7451683536784,2.5635648824267774,0
4224,Yelahanka,Morning,Basic,5,219.66147815002458,0.13712478886627766,1
4225,Koramangala,Morning,Premium,3,230.65904759563824,3.746298821954783,0
4226,Rajajinagar,Night,Premium,2,147.32828302628224,0.30538867139026005,1
4227,Koramangala,Evening,Basic,2,131.74419148131588,5.012068040637439,1
4228,Whitefield,Afternoon,Basic,5,76.28350662405002,5.3956252662649105,0
4229,Whitefield,Morning,Basic,2,143.99150974951883,0.0,1
4230,Rajajinagar,Night,Premium,5,81.07370660898314,2.9701658018358117,1
4231,Indiranagar,Afternoon,Premium,2,91.39865274173894,2.8288463949799745,0
4232,HSR Layout,Afternoon,Premium,6,151.8111608457407,3.409946845923875,0
4233,Electronic City,Morning,Premium,1,76.12702809118906,0.0,1
4234,Electronic City,Afternoon,Standard,2,157.76733579924615,4.964567105297975,0
4235,Rajajinagar,Morning,Basic,2,187.44779142907979,7.797038785717657,1
4236,Whitefield,Night,Basic,3,87.34918791638773,7.791009063122745,0
4237,Yelahanka,Night,Basic,1,110.54912289764479,6.274118521774655,0
4238,Electronic City,Afternoon,Standard,6,67.67397452333165,0.0,0
4239,Whitefield,Morning,Premium,1,169.68203789785377,2.4269886689945697,1
4240,Indiranagar,Evening,Premium,1,65.61596385979195,5.258944820293904,1
4241,HSR Layout,Night,Basic,2,174.9789155040291,5.151963496621231,0
4242,Indiranagar,Morning,Standard,4,154.49039829884737,6.903183487020319,0
4243,Rajajinagar,Morning,Standard,2,247.94206433157012,3.3438019617867814,1
4244,Koramangala,Morning,Standard,5,223.60223856710536,0.9498902482683107,0
4245,Koramangala,Afternoon,Standard,3,80.64291055664167,5.325816989078824,0
4246,Koramangala,Evening,Basic,1,231.254031547881,2.8088380734703318,1
4247,Indiranagar,Afternoon,Premium,5,113.26479276924717,7.48682359902289,0
4248,Electronic City,Night,Standard,6,99.65795987993985,5.680438180235387,1
4249,HSR Layout,Afternoon,Premium,5,114.60686714002495,3.076759775887025,1
4250,Koramangala,Morning,Basic,4,125.5958649966672,4.420919718364561,0
4251,Rajajinagar,Afternoon,Basic,1,247.9571963039217,6.790578700419223,1
4252,Rajajinagar,Morning,Basic,2,40.0,5.32563120819775,1
4253,Koramangala,Evening,Premium,1,232.61233001603438,4.345299905275579,1
4254,Koramangala,Afternoon,Premium,3,181.47492893416768,4.629943723883497,0
4255,HSR Layout,Afternoon,Standard,1,148.39040108425814,3.2375982176920473,0
4256,Koramangala,Afternoon,Premium,5,110.05885274609787,5.030920673226622,0
4257,HSR Layout,Morning,Standard,5,135.37029564696192,4.05660436591604,0
4258,Rajajinagar,Morning,Basic,2,182.56512626773423,1.40759098165615,1
4259,Koramangala,Afternoon,Standard,2,188.09923130105977,5.069547132679822,1
4260,Indiranagar,Afternoon,Premium,2,98.4296052978979,5.37789178285448,1
4261,Yelahanka,Evening,Basic,6,178.6744643018563,6.517568127875154,0
4262,Indiranagar,Evening,Basic,3,110.59401434340968,0.038556739407055396,1
4263,Rajajinagar,Night,Standard,6,131.1950390491213,4.668854966072307,0
4264,HSR Layout,Evening,Basic,6,205.626181618778,3.0303247209798245,1
4265,Indiranagar,Evening,Premium,6,179.68100828511467,5.4297382655670825,0
4266,HSR Layout,Evening,Standard,1,59.062864474359415,0.9188051907776864,1
4267,Indiranagar,Morning,Basic,4,146.7471417876139,7.240084500910181,0
4268,Indiranagar,Evening,Basic,1,160.9685207097199,1.3156386768633404,0
4269,HSR Layout,Evening,Premium,2,147.43741991001124,2.737211898216059,0
4270,Electronic City,Afternoon,Standard,3,40.0,10.0,1
4271,Indiranagar,Morning,Standard,6,72.26842639068515,4.232800159569949,0
4272,Koramangala,Night,Basic,1,51.327480472404545,6.72696095540579,1
4273,Yelahanka,Night,Premium,5,108.2933112704903,4.61950322339703,0
4274,Rajajinagar,Evening,Standard,6,146.89396384995715,7.171050779816574,0
4275,Electronic City,Night,Standard,1,113.89234275127554,6.010927996736287,1
4276,HSR Layout,Night,Premium,5,108.95102066666658,2.003906249278948,0
4277,Electronic City,Night,Basic,1,52.94650924560824,0.0,0
4278,Whitefield,Evening,Standard,1,77.55970982539257,0.809160905379569,0
4279,Whitefield,Night,Basic,6,92.22350243761828,2.7371430870787425,0
4280,Indiranagar,Evening,Standard,1,184.08324796079563,5.411888278376851,1
4281,Indiranagar,Afternoon,Basic,2,161.5564161226239,6.503668679392815,0
4282,Koramangala,Afternoon,Premium,5,179.19754807276297,3.8829782274047773,1
4283,Yelahanka,Night,Basic,3,163.09703901827203,4.414895488465163,1
4284,Rajajinagar,Afternoon,Standard,4,181.11523699741133,0.0,1
4285,Electronic City,Evening,Premium,6,71.70222648987301,3.290094620673799,0
4286,Whitefield,Afternoon,Premium,5,206.80990877023623,3.7648653494351523,1
4287,Indiranagar,Night,Standard,2,192.40226227190246,5.12213895854619,1
4288,Rajajinagar,Evening,Standard,5,121.30645883129529,3.184890484395109,1
4289,Electronic City,Morning,Basic,3,188.49903144625648,2.747922204726799,1
4290,Indiranagar,Evening,Basic,6,200.79127060704064,8.720749827118876,1
4291,Indiranagar,Afternoon,Standard,5,137.35071548969384,0.5541173558351828,1
4292,Whitefield,Morning,Basic,2,166.86077990212186,7.416267827545012,1
4293,Whitefield,Evening,Basic,6,114.0427343954019,5.558889380048537,0
4294,Indiranagar,Morning,Basic,2,205.99696179136214,3.6847528216556342,1
4295,HSR Layout,Morning,Standard,6,117.39441107432675,9.506098034137112,0
4296,Indiranagar,Morning,Standard,4,155.69162688648143,3.8388234708452877,0
4297,Rajajinagar,Evening,Basic,3,137.8484085631366,1.8577311361746633,1
4298,Indiranagar,Afternoon,Basic,4,110.87363769908345,4.535080455151478,1
4299,Koramangala,Evening,Standard,1,54.76453970225289,6.189371305924864,0
4300,Yelahanka,Afternoon,Standard,2,184.3085057476605,5.381592349186441,1
4301,Koramangala,Evening,Standard,4,138.22752266132358,2.649466141155222,1
4302,Koramangala,Evening,Premium,2,231.58639975928972,5.662824589702551,1
4303,HSR Layout,Evening,Basic,6,200.8360223850189,0.0,1
4304,HSR Layout,Afternoon,Basic,2,200.12101587312333,7.40309594437789,1
4305,Indiranagar,Evening,Basic,1,176.6700372436593,6.000275972388905,0
4306,Koramangala,Morning,Standard,2,177.71197925056546,0.0,1
4307,HSR Layout,Evening,Standard,6,147.82154339022358,2.1707880110217808,0
4308,Whitefield,Morning,Basic,6,181.22578424771865,7.115706108258358,1
4309,Indiranagar,Night,Standard,4,117.60430021954207,3.424463525415013,1
4310,Rajajinagar,Night,Standard,3,40.0,3.9113885576783436,0
4311,Yelahanka,Afternoon,Premium,5,175.38629104560013,7.515053653548869,1
4312,Electronic City,Afternoon,Standard,4,176.50698044741645,2.5172564207032053,0
4313,Indiranagar,Night,Standard,1,73.92055302846072,0.0,1
4314,Electronic City,Evening,Standard,5,165.68612579950215,7.455559518651441,1
4315,Koramangala,Evening,Premium,2,164.91202828191305,2.9071268437504063,0
4316,Yelahanka,Evening,Premium,4,193.95249180549916,3.9337459412006273,1
4317,Electronic City,Night,Standard,5,134.71554166647766,3.5136391011290673,0
4318,Koramangala,Morning,Standard,4,63.898870448829754,2.787351775262587,0
4319,Whitefield,Afternoon,Standard,2,115.80090161801375,1.8421557580759433,1
4320,Electronic City,Morning,Standard,6,115.62047548426798,3.5500170256774974,1
4321,Yelahanka,Night,Standard,4,134.13669211996051,1.609754530257498,0
4322,Indiranagar,Morning,Basic,1,146.10584421183148,7.427527646524332,1
4323,Koramangala,Evening,Premium,5,128.13459759787224,7.0394096683356935,1
4324,Indiranagar,Evening,Standard,5,159.8032735553683,5.383023840074143,0
4325,Yelahanka,Morning,Premium,5,85.09139892922518,5.302821571927135,1
4326,HSR Layout,Night,Standard,4,157.99204148002525,0.0,0
4327,Koramangala,Morning,Standard,2,102.05275233476877,6.827614788541833,0
4328,Electronic City,Evening,Basic,4,129.9281460459856,2.877134827872022,0
4329,Koramangala,Evening,Standard,4,48.5570382178948,7.37560917823358,1
4330,Indiranagar,Night,Standard,6,187.18515406114204,8.243532811020781,1
4331,Whitefield,Morning,Basic,5,124.69392199083478,3.395797307398632,0
4332,Koramangala,Evening,Premium,2,156.94002449243962,0.0,0
